10/11/2021,1:00:23 PM,DCOM,Information,None,10026,N/A,ALPHA,"The description for Event ID ( 10026 ) in Source ( DCOM ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: 86400, SuppressDuplicateDuration, Software\Microsoft\Ole\EventLog."
10/11/2021,1:00:22 PM,EventLog,Information,None,6005,N/A,ALPHA,The Event log service was started.
10/11/2021,1:00:22 PM,EventLog,Information,None,6009,N/A,ALPHA,Microsoft (R) Windows (R) 5.02. 3790 Service Pack 1 Multiprocessor Free.
10/7/2021,6:23:08 PM,EventLog,Information,None,6006,N/A,ALPHA,The Event log service was stopped.
10/7/2021,6:22:48 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The VMware Tools Service service entered the stopped state.
10/7/2021,6:22:46 PM,USER32,Information,None,1074,GFX\Administrator,ALPHA,"The process Explorer.EXE has initiated the shutdown of computer ALPHA on behalf of user GFX\Administrator for the following reason: Other (Planned)
 Reason Code: 0x85000000
 Shutdown Type: shutdown
 Comment:  "
10/7/2021,6:22:41 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Virtual Disk Service service entered the stopped state.
10/7/2021,6:22:41 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Logical Disk Manager Administrative Service service entered the stopped state.
10/7/2021,6:22:40 PM,Virtual Disk Service,Information,None,4,N/A,ALPHA,Service stopped.
10/7/2021,6:09:39 PM,Print,Warning,None,3,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was deleted.
10/7/2021,6:09:39 PM,Print,Warning,None,4,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 is pending deletion.
10/7/2021,6:09:39 PM,Print,Warning,None,8,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was purged.
10/7/2021,6:06:44 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft XPS Document Writer v4 required for printer Microsoft XPS Document Writer is unknown. Contact the administrator to install the driver before you log in again.
10/7/2021,6:06:43 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft Software Printer Driver required for printer OneNote is unknown. Contact the administrator to install the driver before you log in again.
10/7/2021,6:06:43 PM,Print,Information,None,2,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was created.
10/7/2021,6:06:43 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft Print To PDF required for printer Microsoft Print to PDF is unknown. Contact the administrator to install the driver before you log in again.
10/7/2021,6:00:45 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 60 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/7/2021,6:00:33 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 60 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/7/2021,5:36:07 PM,NETLOGON,Error,None,5722,N/A,ALPHA,"The session setup from the computer DMZ-WEB failed to authenticate. The name(s) of the account(s) referenced in the security database is DMZ-WEB$.  The following error occurred: 
Access is denied. "
10/7/2021,5:30:33 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 30 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/7/2021,5:30:21 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 30 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/7/2021,5:18:55 PM,BROWSER,Information,None,8015,N/A,ALPHA,The browser has forced an election on network \Device\NetBT_Tcpip_{61DF9CAF-8F35-4E33-9070-B4FCB78ACFE7} because a Windows Server (or domain master) browser is started.
10/7/2021,5:17:27 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Telephony service entered the stopped state.
10/7/2021,5:16:45 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Logical Disk Manager Administrative Service service entered the running state.
10/7/2021,5:16:45 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Logical Disk Manager Administrative Service service was successfully sent a start control.
10/7/2021,5:16:45 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Virtual Disk Service service entered the running state.
10/7/2021,5:16:45 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Virtual Disk Service service was successfully sent a start control.
10/7/2021,5:16:45 PM,Virtual Disk Service,Information,None,3,N/A,ALPHA,Service started.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Connections service entered the running state.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Connections service was successfully sent a start control.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Location Awareness (NLA) service was successfully sent a start control.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Location Awareness (NLA) service entered the running state.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Terminal Services service entered the running state.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Terminal Services service was successfully sent a start control.
10/7/2021,5:16:24 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\NETWORK SERVICE,ALPHA,The Fax service was successfully sent a stop control.
10/7/2021,5:15:21 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 15 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/7/2021,5:15:09 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 15 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/7/2021,5:15:08 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40960,N/A,ALPHA,"The Security System detected an authentication error for the server ldap/Alpha.gfx.3rivers.  The failure code from authentication protocol Kerberos was ""There are currently no logon servers available to service the logon request.
 (0xc000005e)""."
10/7/2021,5:14:56 PM,IPSEC,Information,None,4294,N/A,ALPHA,"The IPSec driver has entered Secure mode. IPSec policies, if they have been configured, are now being applied to this computer."
10/7/2021,5:14:55 PM,LGTO_Sync,Information,None,1,N/A,ALPHA,"The description for Event ID ( 1 ) in Source ( LGTO_Sync ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: , The Driver was loaded successfully ."
10/7/2021,5:14:26 PM,IPSEC,Information,None,4295,N/A,ALPHA,"The IPSec Driver is starting in Bypass mode. No IPSec security is being applied while this computer starts up. IPSec policies, if they have been assigned, will be applied to this computer after the IPSec services start."
10/7/2021,5:14:56 PM,W32Time,Warning,None,12,N/A,ALPHA,"Time Provider NtpClient: This machine is configured to use the domain hierarchy to determine its time source, but it is the PDC emulator for the domain at the root of the forest, so there is no machine above it in the domain hierarchy to use as a time source.  It is recommended that you either configure a reliable time service in the root domain, or manually configure the PDC to synchronize with an external time source.  Otherwise, this machine will  function as the authoritative time source in the domain hierarchy.  If an external  time source is not configured or used for this computer, you may choose to disable  the NtpClient."
10/7/2021,5:14:55 PM,DfsSvc,Information,None,14531,N/A,ALPHA,DFS server has finished initializing. 
10/7/2021,5:14:55 PM,DfsSvc,Information,None,14533,N/A,ALPHA,DFS has finished building all namespaces.  
10/7/2021,5:14:55 PM,AeLookupSvc,Information,None,3,N/A,ALPHA,The Application Experience Lookup service started successfully.
10/7/2021,5:14:28 PM,DCOM,Information,None,10026,N/A,ALPHA,"The description for Event ID ( 10026 ) in Source ( DCOM ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: 86400, SuppressDuplicateDuration, Software\Microsoft\Ole\EventLog."
10/7/2021,5:14:27 PM,EventLog,Information,None,6005,N/A,ALPHA,The Event log service was started.
10/7/2021,5:14:27 PM,EventLog,Information,None,6009,N/A,ALPHA,Microsoft (R) Windows (R) 5.02. 3790 Service Pack 1 Multiprocessor Free.
10/7/2021,2:33:43 PM,EventLog,Information,None,6006,N/A,ALPHA,The Event log service was stopped.
10/7/2021,2:33:23 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The VMware Tools Service service entered the stopped state.
10/7/2021,2:33:22 PM,USER32,Information,None,1074,GFX\Administrator,ALPHA,"The process Explorer.EXE has initiated the shutdown of computer ALPHA on behalf of user GFX\Administrator for the following reason: Other (Planned)
 Reason Code: 0x85000000
 Shutdown Type: shutdown
 Comment:  "
10/7/2021,2:33:15 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Connections service entered the running state.
10/7/2021,2:33:15 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Connections service was successfully sent a start control.
10/7/2021,2:22:34 PM,BROWSER,Information,None,8015,N/A,ALPHA,The browser has forced an election on network \Device\NetBT_Tcpip_{61DF9CAF-8F35-4E33-9070-B4FCB78ACFE7} because a Windows Server (or domain master) browser is started.
10/7/2021,2:21:06 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Telephony service entered the stopped state.
10/7/2021,2:20:03 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Location Awareness (NLA) service was successfully sent a start control.
10/7/2021,2:20:03 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Location Awareness (NLA) service entered the running state.
10/7/2021,2:20:03 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Terminal Services service entered the running state.
10/7/2021,2:20:03 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Terminal Services service was successfully sent a start control.
10/7/2021,2:20:03 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\NETWORK SERVICE,ALPHA,The Fax service was successfully sent a stop control.
10/7/2021,2:18:59 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 15 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/7/2021,2:18:47 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 15 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/7/2021,2:18:35 PM,IPSEC,Information,None,4294,N/A,ALPHA,"The IPSec driver has entered Secure mode. IPSec policies, if they have been configured, are now being applied to this computer."
10/7/2021,2:18:34 PM,LGTO_Sync,Information,None,1,N/A,ALPHA,"The description for Event ID ( 1 ) in Source ( LGTO_Sync ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: , The Driver was loaded successfully ."
10/7/2021,2:18:05 PM,IPSEC,Information,None,4295,N/A,ALPHA,"The IPSec Driver is starting in Bypass mode. No IPSec security is being applied while this computer starts up. IPSec policies, if they have been assigned, will be applied to this computer after the IPSec services start."
10/7/2021,2:18:35 PM,W32Time,Warning,None,12,N/A,ALPHA,"Time Provider NtpClient: This machine is configured to use the domain hierarchy to determine its time source, but it is the PDC emulator for the domain at the root of the forest, so there is no machine above it in the domain hierarchy to use as a time source.  It is recommended that you either configure a reliable time service in the root domain, or manually configure the PDC to synchronize with an external time source.  Otherwise, this machine will  function as the authoritative time source in the domain hierarchy.  If an external  time source is not configured or used for this computer, you may choose to disable  the NtpClient."
10/7/2021,2:18:34 PM,DfsSvc,Information,None,14531,N/A,ALPHA,DFS server has finished initializing. 
10/7/2021,2:18:34 PM,DfsSvc,Information,None,14533,N/A,ALPHA,DFS has finished building all namespaces.  
10/7/2021,2:18:34 PM,AeLookupSvc,Information,None,3,N/A,ALPHA,The Application Experience Lookup service started successfully.
10/7/2021,2:18:07 PM,DCOM,Information,None,10026,N/A,ALPHA,"The description for Event ID ( 10026 ) in Source ( DCOM ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: 86400, SuppressDuplicateDuration, Software\Microsoft\Ole\EventLog."
10/7/2021,2:18:05 PM,EventLog,Information,None,6005,N/A,ALPHA,The Event log service was started.
10/7/2021,2:18:05 PM,EventLog,Information,None,6009,N/A,ALPHA,Microsoft (R) Windows (R) 5.02. 3790 Service Pack 1 Multiprocessor Free.
10/6/2021,8:34:22 PM,EventLog,Information,None,6006,N/A,ALPHA,The Event log service was stopped.
10/6/2021,8:34:02 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The VMware Tools Service service entered the stopped state.
10/6/2021,8:33:56 PM,Application Popup,Information,None,26,N/A,ALPHA,"Application popup: Windows : Other people are logged on to this computer. Shutting down Windows might cause them to lose data.

Do you want to continue shutting down?"
10/6/2021,8:33:55 PM,USER32,Information,None,1074,GFX\Administrator,ALPHA,"The process Explorer.EXE has initiated the shutdown of computer ALPHA on behalf of user GFX\Administrator for the following reason: Other (Planned)
 Reason Code: 0x85000000
 Shutdown Type: shutdown
 Comment:  "
10/6/2021,8:25:55 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 120 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/6/2021,8:25:43 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 120 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/6/2021,7:37:02 PM,Print,Warning,None,3,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was deleted.
10/6/2021,7:37:02 PM,Print,Warning,None,4,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 is pending deletion.
10/6/2021,7:37:02 PM,Print,Warning,None,8,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was purged.
10/6/2021,7:25:43 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 60 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/6/2021,7:25:31 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 60 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/6/2021,6:58:52 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft Software Printer Driver required for printer OneNote is unknown. Contact the administrator to install the driver before you log in again.
10/6/2021,6:58:51 PM,Print,Information,None,2,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was created.
10/6/2021,6:58:51 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft XPS Document Writer v4 required for printer Microsoft XPS Document Writer is unknown. Contact the administrator to install the driver before you log in again.
10/6/2021,6:58:51 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft Print To PDF required for printer Microsoft Print to PDF is unknown. Contact the administrator to install the driver before you log in again.
10/6/2021,6:55:31 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 30 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/6/2021,6:55:19 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 30 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/6/2021,6:51:53 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Windows Installer service entered the stopped state.
10/6/2021,6:50:25 PM,Print,Warning,None,3,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was deleted.
10/6/2021,6:50:25 PM,Print,Warning,None,4,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 is pending deletion.
10/6/2021,6:50:25 PM,Print,Warning,None,8,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was purged.
10/6/2021,6:43:54 PM,BROWSER,Information,None,8015,N/A,ALPHA,The browser has forced an election on network \Device\NetBT_Tcpip_{61DF9CAF-8F35-4E33-9070-B4FCB78ACFE7} because a Windows Server (or domain master) browser is started.
10/6/2021,6:42:26 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Telephony service entered the stopped state.
10/6/2021,6:41:53 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Windows Installer service entered the running state.
10/6/2021,6:41:53 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Windows Installer service was successfully sent a start control.
10/6/2021,6:41:53 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Connections service entered the running state.
10/6/2021,6:41:53 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Connections service was successfully sent a start control.
10/6/2021,6:41:49 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft Print To PDF required for printer Microsoft Print to PDF is unknown. Contact the administrator to install the driver before you log in again.
10/6/2021,6:41:49 PM,TermServDevices,Error,None,1111,N/A,ALPHA,Driver Microsoft XPS Document Writer v4 required for printer Microsoft XPS Document Writer is unknown. Contact the administrator to install the driver before you log in again.
10/6/2021,6:41:48 PM,Print,Information,None,2,NT AUTHORITY\SYSTEM,ALPHA,Printer Fax (from DESKTOP-I6U3VR7) in session 1 was created.
10/6/2021,6:41:22 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Location Awareness (NLA) service entered the running state.
10/6/2021,6:41:22 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Location Awareness (NLA) service was successfully sent a start control.
10/6/2021,6:41:22 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Terminal Services service entered the running state.
10/6/2021,6:41:22 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Terminal Services service was successfully sent a start control.
10/6/2021,6:41:22 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\NETWORK SERVICE,ALPHA,The Fax service was successfully sent a stop control.
10/6/2021,6:40:15 PM,W32Time,Error,None,17,N/A,ALPHA,"Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'time.windows.com,0x1'. NtpClient will try the DNS lookup again in 15 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)"
10/6/2021,6:40:07 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40960,N/A,ALPHA,"The Security System detected an authentication error for the server ldap/Alpha.gfx.3rivers.  The failure code from authentication protocol Kerberos was ""There are currently no logon servers available to service the logon request.
 (0xc000005e)""."
10/6/2021,6:40:07 PM,W32Time,Error,None,17,N/A,ALPHA,Time Provider NtpClient: An error occurred during DNS lookup of the manually configured peer 'tick.usno.navy.mil'. NtpClient will try the DNS lookup again in 15 minutes. The error was: No such service is known. The service cannot be found in the specified name space. (0x8007277C)
10/6/2021,6:39:55 PM,IPSEC,Information,None,4294,N/A,ALPHA,"The IPSec driver has entered Secure mode. IPSec policies, if they have been configured, are now being applied to this computer."
10/6/2021,6:39:54 PM,LGTO_Sync,Information,None,1,N/A,ALPHA,"The description for Event ID ( 1 ) in Source ( LGTO_Sync ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: , The Driver was loaded successfully ."
10/6/2021,6:39:25 PM,IPSEC,Information,None,4295,N/A,ALPHA,"The IPSec Driver is starting in Bypass mode. No IPSec security is being applied while this computer starts up. IPSec policies, if they have been assigned, will be applied to this computer after the IPSec services start."
10/6/2021,6:39:55 PM,W32Time,Warning,None,12,N/A,ALPHA,"Time Provider NtpClient: This machine is configured to use the domain hierarchy to determine its time source, but it is the PDC emulator for the domain at the root of the forest, so there is no machine above it in the domain hierarchy to use as a time source.  It is recommended that you either configure a reliable time service in the root domain, or manually configure the PDC to synchronize with an external time source.  Otherwise, this machine will  function as the authoritative time source in the domain hierarchy.  If an external  time source is not configured or used for this computer, you may choose to disable  the NtpClient."
10/6/2021,6:39:54 PM,DfsSvc,Information,None,14531,N/A,ALPHA,DFS server has finished initializing. 
10/6/2021,6:39:54 PM,DfsSvc,Information,None,14533,N/A,ALPHA,DFS has finished building all namespaces.  
10/6/2021,6:39:54 PM,AeLookupSvc,Information,None,3,N/A,ALPHA,The Application Experience Lookup service started successfully.
10/6/2021,6:39:27 PM,DCOM,Information,None,10026,N/A,ALPHA,"The description for Event ID ( 10026 ) in Source ( DCOM ) cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer. You may be able to use the /AUXSOURCE= flag to retrieve this description; see Help and Support for details. The following information is part of the event: 86400, SuppressDuplicateDuration, Software\Microsoft\Ole\EventLog."
10/6/2021,6:39:25 PM,EventLog,Information,None,6005,N/A,ALPHA,The Event log service was started.
10/6/2021,6:39:25 PM,EventLog,Information,None,6009,N/A,ALPHA,Microsoft (R) Windows (R) 5.02. 3790 Service Pack 1 Multiprocessor Free.
10/6/2021,6:37:36 PM,EventLog,Information,None,6006,N/A,ALPHA,The Event log service was stopped.
10/6/2021,6:37:16 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The VMware Tools Service service entered the stopped state.
10/6/2021,6:37:14 PM,USER32,Information,None,1074,GFX\Administrator,ALPHA,"The process Explorer.EXE has initiated the shutdown of computer ALPHA on behalf of user GFX\Administrator for the following reason: Other (Planned)
 Reason Code: 0x85000000
 Shutdown Type: shutdown
 Comment:  "
10/6/2021,6:34:08 PM,BROWSER,Information,None,8015,N/A,ALPHA,The browser has forced an election on network \Device\NetBT_Tcpip_{61DF9CAF-8F35-4E33-9070-B4FCB78ACFE7} because a Windows Server (or domain master) browser is started.
10/6/2021,6:32:39 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Telephony service entered the stopped state.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Connections service entered the running state.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Connections service was successfully sent a start control.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Network Location Awareness (NLA) service was successfully sent a start control.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Network Location Awareness (NLA) service entered the running state.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7036,N/A,ALPHA,The Terminal Services service entered the running state.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,ALPHA,The Terminal Services service was successfully sent a start control.
10/6/2021,6:31:37 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\NETWORK SERVICE,ALPHA,The Fax service was successfully sent a stop control.
