timestamp,intersection_id,mode,ring1_phase,ring1_state,ring1_elapsed_ms,ring2_phase,ring2_state,ring2_elapsed_ms,p1,p2,p3,p4,p5,p6,p7,p8,event
2025-08-12T16:00:50Z,17,NORMAL,4,G,13961,8,G,13961,R,R,R,G,R,R,R,G,
2025-08-12T16:00:51Z,17,NORMAL,4,G,14981,8,G,14981,R,R,R,G,R,R,R,G,
2025-08-12T16:00:52Z,17,NORMAL,4,G,16011,8,G,16011,R,R,R,G,R,R,R,G,
2025-08-12T16:00:53Z,17,NORMAL,4,G,17023,8,G,17023,R,R,R,G,R,R,R,G,
2025-08-12T16:00:54Z,17,NORMAL,4,G,18022,8,G,18022,R,R,R,G,R,R,R,G,
2025-08-12T16:00:55Z,17,NORMAL,4,G,19003,8,G,19003,R,R,R,G,R,R,R,G,
2025-08-12T16:00:56Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T16:00:57Z,17,NORMAL,4,Y,994,8,Y,994,R,R,R,Y,R,R,R,Y,
2025-08-12T16:00:58Z,17,NORMAL,4,Y,2009,8,Y,2009,R,R,R,Y,R,R,R,Y,
2025-08-12T16:00:59Z,17,NORMAL,4,Y,2972,8,Y,2972,R,R,R,Y,R,R,R,Y,
2025-08-12T16:01:00Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:01:01Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T16:01:02Z,17,NORMAL,2,G,976,6,G,976,R,G,R,R,R,G,R,R,
2025-08-12T16:01:03Z,17,NORMAL,2,G,2001,6,G,2001,R,G,R,R,R,G,R,R,
2025-08-12T16:01:04Z,17,NORMAL,2,G,2999,6,G,2999,R,G,R,R,R,G,R,R,
2025-08-12T16:01:05Z,17,NORMAL,2,G,3979,6,G,3979,R,G,R,R,R,G,R,R,
2025-08-12T16:01:06Z,17,NORMAL,2,G,4946,6,G,4946,R,G,R,R,R,G,R,R,
2025-08-12T16:01:07Z,17,NORMAL,2,G,5996,6,G,5996,R,G,R,R,R,G,R,R,
2025-08-12T16:01:08Z,17,NORMAL,2,G,6955,6,G,6955,R,G,R,R,R,G,R,R,
2025-08-12T16:01:09Z,17,NORMAL,2,G,7997,6,G,7997,R,G,R,R,R,G,R,R,
2025-08-12T16:01:10Z,17,NORMAL,2,G,9026,6,G,9026,R,G,R,R,R,G,R,R,
2025-08-12T16:01:11Z,17,NORMAL,2,G,10037,6,G,10037,R,G,R,R,R,G,R,R,
2025-08-12T16:01:12Z,17,NORMAL,2,G,11012,6,G,11012,R,G,R,R,R,G,R,R,
2025-08-12T16:01:13Z,17,NORMAL,2,G,11969,6,G,11969,R,G,R,R,R,G,R,R,
2025-08-12T16:01:14Z,17,NORMAL,2,G,13014,6,G,13014,R,G,R,R,R,G,R,R,
2025-08-12T16:01:15Z,17,NORMAL,2,G,14041,6,G,14041,R,G,R,R,R,G,R,R,
2025-08-12T16:01:16Z,17,NORMAL,2,G,15078,6,G,15078,R,G,R,R,R,G,R,R,
2025-08-12T16:01:17Z,17,NORMAL,2,G,16097,6,G,16097,R,G,R,R,R,G,R,R,
2025-08-12T16:01:18Z,17,NORMAL,2,G,17103,6,G,17103,R,G,R,R,R,G,R,R,
2025-08-12T16:01:19Z,17,NORMAL,2,G,18091,6,G,18091,R,G,R,R,R,G,R,R,
2025-08-12T16:01:20Z,17,NORMAL,2,G,19068,6,G,19068,R,G,R,R,R,G,R,R,
2025-08-12T16:01:21Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T16:01:22Z,17,NORMAL,2,Y,1047,6,Y,1047,R,Y,R,R,R,Y,R,R,
2025-08-12T16:01:23Z,17,NORMAL,2,Y,2042,6,Y,2042,R,Y,R,R,R,Y,R,R,
2025-08-12T16:01:24Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:01:25Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T16:01:26Z,17,NORMAL,4,G,1008,8,G,1008,R,R,R,G,R,R,R,G,
2025-08-12T16:01:27Z,17,NORMAL,4,G,1964,8,G,1964,R,R,R,G,R,R,R,G,
2025-08-12T16:01:28Z,17,NORMAL,4,G,2985,8,G,2985,R,R,R,G,R,R,R,G,
2025-08-12T16:01:29Z,17,NORMAL,4,G,3988,8,G,3988,R,R,R,G,R,R,R,G,
2025-08-12T16:01:30Z,17,NORMAL,4,G,4978,8,G,4978,R,R,R,G,R,R,R,G,
2025-08-12T16:01:31Z,17,NORMAL,4,G,5950,8,G,5950,R,R,R,G,R,R,R,G,
2025-08-12T16:01:32Z,17,NORMAL,4,G,6966,8,G,6966,R,R,R,G,R,R,R,G,
2025-08-12T16:01:33Z,17,NORMAL,4,G,7930,8,G,7930,R,R,R,G,R,R,R,G,
2025-08-12T16:01:34Z,17,NORMAL,4,G,8915,8,G,8915,R,R,R,G,R,R,R,G,
2025-08-12T16:01:35Z,17,NORMAL,4,G,9949,8,G,9949,R,R,R,G,R,R,R,G,
2025-08-12T16:01:36Z,17,NORMAL,4,G,10956,8,G,10956,R,R,R,G,R,R,R,G,
2025-08-12T16:01:37Z,17,NORMAL,4,G,11911,8,G,11911,R,R,R,G,R,R,R,G,
2025-08-12T16:01:38Z,17,NORMAL,4,G,12887,8,G,12887,R,R,R,G,R,R,R,G,
2025-08-12T16:01:39Z,17,NORMAL,4,G,13912,8,G,13912,R,R,R,G,R,R,R,G,
2025-08-12T16:01:40Z,17,NORMAL,4,G,14880,8,G,14880,R,R,R,G,R,R,R,G,
2025-08-12T16:01:41Z,17,NORMAL,4,G,15830,8,G,15830,R,R,R,G,R,R,R,G,
2025-08-12T16:01:42Z,17,NORMAL,4,G,16868,8,G,16868,R,R,R,G,R,R,R,G,
2025-08-12T16:01:43Z,17,NORMAL,4,G,17854,8,G,17854,R,R,R,G,R,R,R,G,
2025-08-12T16:01:44Z,17,NORMAL,4,G,18838,8,G,18838,R,R,R,G,R,R,R,G,
2025-08-12T16:01:45Z,17,NORMAL,4,G,19871,8,G,19871,R,R,R,G,R,R,R,G,
2025-08-12T16:01:46Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T16:01:47Z,17,NORMAL,4,Y,1002,8,Y,1002,R,R,R,Y,R,R,R,Y,
2025-08-12T16:01:48Z,17,NORMAL,4,Y,2048,8,Y,2048,R,R,R,Y,R,R,R,Y,
2025-08-12T16:01:49Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:01:50Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T16:01:51Z,17,NORMAL,2,G,963,6,G,963,R,G,R,R,R,G,R,R,
2025-08-12T16:01:52Z,17,NORMAL,2,G,1915,6,G,1915,R,G,R,R,R,G,R,R,
2025-08-12T16:01:53Z,17,NORMAL,2,G,2950,6,G,2950,R,G,R,R,R,G,R,R,
2025-08-12T16:01:54Z,17,NORMAL,2,G,3972,6,G,3972,R,G,R,R,R,G,R,R,
2025-08-12T16:01:55Z,17,NORMAL,2,G,4976,6,G,4976,R,G,R,R,R,G,R,R,
2025-08-12T16:01:56Z,17,NORMAL,2,G,5990,6,G,5990,R,G,R,R,R,G,R,R,
2025-08-12T16:01:57Z,17,NORMAL,2,G,6986,6,G,6986,R,G,R,R,R,G,R,R,
2025-08-12T16:01:58Z,17,NORMAL,2,G,7969,6,G,7969,R,G,R,R,R,G,R,R,
2025-08-12T16:01:59Z,17,NORMAL,2,G,8934,6,G,8934,R,G,R,R,R,G,R,R,
2025-08-12T16:02:00Z,17,NORMAL,2,G,9964,6,G,9964,R,G,R,R,R,G,R,R,
2025-08-12T16:02:01Z,17,NORMAL,2,G,10976,6,G,10976,R,G,R,R,R,G,R,R,
2025-08-12T16:02:02Z,17,NORMAL,2,G,11975,6,G,11975,R,G,R,R,R,G,R,R,
2025-08-12T16:02:03Z,17,NORMAL,2,G,12956,6,G,12956,R,G,R,R,R,G,R,R,
2025-08-12T16:02:04Z,17,NORMAL,2,G,13947,6,G,13947,R,G,R,R,R,G,R,R,
2025-08-12T16:02:05Z,17,NORMAL,2,G,14920,6,G,14920,R,G,R,R,R,G,R,R,
2025-08-12T16:02:06Z,17,NORMAL,2,G,15880,6,G,15880,R,G,R,R,R,G,R,R,
2025-08-12T16:02:07Z,17,NORMAL,2,G,16923,6,G,16923,R,G,R,R,R,G,R,R,
2025-08-12T16:02:08Z,17,NORMAL,2,G,17969,6,G,17969,R,G,R,R,R,G,R,R,
2025-08-12T16:02:09Z,17,NORMAL,2,G,18997,6,G,18997,R,G,R,R,R,G,R,R,
2025-08-12T16:02:10Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T16:02:11Z,17,NORMAL,2,Y,997,6,Y,997,R,Y,R,R,R,Y,R,R,
2025-08-12T16:02:12Z,17,NORMAL,2,Y,2004,6,Y,2004,R,Y,R,R,R,Y,R,R,
2025-08-12T16:02:13Z,17,NORMAL,2,Y,2993,6,Y,2993,R,Y,R,R,R,Y,R,R,
2025-08-12T16:02:14Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:02:15Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T16:02:16Z,17,NORMAL,4,G,1023,8,G,1023,R,R,R,G,R,R,R,G,
2025-08-12T16:02:17Z,17,NORMAL,4,G,1994,8,G,1994,R,R,R,G,R,R,R,G,
2025-08-12T16:02:18Z,17,NORMAL,4,G,2986,8,G,2986,R,R,R,G,R,R,R,G,
2025-08-12T16:02:19Z,17,NORMAL,4,G,4027,8,G,4027,R,R,R,G,R,R,R,G,
2025-08-12T16:02:20Z,17,NORMAL,4,G,5011,8,G,5011,R,R,R,G,R,R,R,G,
2025-08-12T16:02:21Z,17,NORMAL,4,G,5977,8,G,5977,R,R,R,G,R,R,R,G,
2025-08-12T16:02:22Z,17,NORMAL,4,G,6930,8,G,6930,R,R,R,G,R,R,R,G,
2025-08-12T16:02:23Z,17,NORMAL,4,G,7932,8,G,7932,R,R,R,G,R,R,R,G,
2025-08-12T16:02:24Z,17,NORMAL,4,G,8923,8,G,8923,R,R,R,G,R,R,R,G,
2025-08-12T16:02:25Z,17,NORMAL,4,G,9896,8,G,9896,R,R,R,G,R,R,R,G,
2025-08-12T16:02:26Z,17,NORMAL,4,G,10856,8,G,10856,R,R,R,G,R,R,R,G,
2025-08-12T16:02:27Z,17,NORMAL,4,G,11899,8,G,11899,R,R,R,G,R,R,R,G,
2025-08-12T16:02:28Z,17,NORMAL,4,G,12851,8,G,12851,R,R,R,G,R,R,R,G,
2025-08-12T16:02:29Z,17,NORMAL,4,G,13886,8,G,13886,R,R,R,G,R,R,R,G,
2025-08-12T16:02:30Z,17,NORMAL,4,G,14908,8,G,14908,R,R,R,G,R,R,R,G,
2025-08-12T16:02:31Z,17,NORMAL,4,G,15912,8,G,15912,R,R,R,G,R,R,R,G,
2025-08-12T16:02:32Z,17,NORMAL,4,G,16880,8,G,16880,R,R,R,G,R,R,R,G,
2025-08-12T16:02:33Z,17,NORMAL,4,G,17830,8,G,17830,R,R,R,G,R,R,R,G,
2025-08-12T16:02:34Z,17,NORMAL,4,G,18868,8,G,18868,R,R,R,G,R,R,R,G,
2025-08-12T16:02:35Z,17,NORMAL,4,G,19888,8,G,19888,R,R,R,G,R,R,R,G,
2025-08-12T16:02:36Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T16:02:37Z,17,NORMAL,4,Y,1012,8,Y,1012,R,R,R,Y,R,R,R,Y,
2025-08-12T16:02:38Z,17,NORMAL,4,Y,2011,8,Y,2011,R,R,R,Y,R,R,R,Y,
2025-08-12T16:02:39Z,17,NORMAL,4,Y,2992,8,Y,2992,R,R,R,Y,R,R,R,Y,
2025-08-12T16:02:40Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:02:41Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T16:02:42Z,17,NORMAL,2,G,1024,6,G,1024,R,G,R,R,R,G,R,R,
2025-08-12T16:02:43Z,17,NORMAL,2,G,1996,6,G,1996,R,G,R,R,R,G,R,R,
2025-08-12T16:02:44Z,17,NORMAL,2,G,3012,6,G,3012,R,G,R,R,R,G,R,R,
2025-08-12T16:02:45Z,17,NORMAL,2,G,3976,6,G,3976,R,G,R,R,R,G,R,R,
2025-08-12T16:02:46Z,17,NORMAL,2,G,4961,6,G,4961,R,G,R,R,R,G,R,R,
2025-08-12T16:02:47Z,17,NORMAL,2,G,5995,6,G,5995,R,G,R,R,R,G,R,R,
2025-08-12T16:02:48Z,17,NORMAL,2,G,6993,6,G,6993,R,G,R,R,R,G,R,R,
2025-08-12T16:02:49Z,17,NORMAL,2,G,7973,6,G,7973,R,G,R,R,R,G,R,R,
2025-08-12T16:02:50Z,17,NORMAL,2,G,8940,6,G,8940,R,G,R,R,R,G,R,R,
2025-08-12T16:02:51Z,17,NORMAL,2,G,9990,6,G,9990,R,G,R,R,R,G,R,R,
2025-08-12T16:02:52Z,17,NORMAL,2,G,10983,6,G,10983,R,G,R,R,R,G,R,R,
2025-08-12T16:02:53Z,17,NORMAL,2,G,12025,6,G,12025,R,G,R,R,R,G,R,R,
2025-08-12T16:02:54Z,17,NORMAL,2,G,12987,6,G,12987,R,G,R,R,R,G,R,R,
2025-08-12T16:02:55Z,17,NORMAL,2,G,13998,6,G,13998,R,G,R,R,R,G,R,R,
2025-08-12T16:02:56Z,17,NORMAL,2,G,14998,6,G,14998,R,G,R,R,R,G,R,R,
2025-08-12T16:02:57Z,17,NORMAL,2,G,16047,6,G,16047,R,G,R,R,R,G,R,R,
2025-08-12T16:02:58Z,17,NORMAL,2,G,17016,6,G,17016,R,G,R,R,R,G,R,R,
2025-08-12T16:02:59Z,17,NORMAL,2,G,18034,6,G,18034,R,G,R,R,R,G,R,R,
2025-08-12T16:03:00Z,17,NORMAL,2,G,18995,6,G,18995,R,G,R,R,R,G,R,R,
2025-08-12T16:03:01Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:02Z,17,NORMAL,2,Y,1031,6,Y,1031,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:03Z,17,NORMAL,2,Y,2010,6,Y,2010,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:04Z,17,NORMAL,2,Y,2987,6,Y,2987,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:05Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:03:06Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T16:03:07Z,17,NORMAL,4,G,995,8,G,995,R,R,R,G,R,R,R,G,
2025-08-12T16:03:08Z,17,NORMAL,4,G,2034,8,G,2034,R,R,R,G,R,R,R,G,
2025-08-12T16:03:09Z,17,NORMAL,4,G,3021,8,G,3021,R,R,R,G,R,R,R,G,
2025-08-12T16:03:10Z,17,NORMAL,4,G,4029,8,G,4029,R,R,R,G,R,R,R,G,
2025-08-12T16:03:11Z,17,NORMAL,4,G,4985,8,G,4985,R,R,R,G,R,R,R,G,
2025-08-12T16:03:12Z,17,NORMAL,4,G,6015,8,G,6015,R,R,R,G,R,R,R,G,
2025-08-12T16:03:13Z,17,NORMAL,4,G,7027,8,G,7027,R,R,R,G,R,R,R,G,
2025-08-12T16:03:14Z,17,NORMAL,4,G,8026,8,G,8026,R,R,R,G,R,R,R,G,
2025-08-12T16:03:15Z,17,NORMAL,4,G,9007,8,G,9007,R,R,R,G,R,R,R,G,
2025-08-12T16:03:16Z,17,NORMAL,4,G,9998,8,G,9998,R,R,R,G,R,R,R,G,
2025-08-12T16:03:17Z,17,NORMAL,4,G,10971,8,G,10971,R,R,R,G,R,R,R,G,
2025-08-12T16:03:18Z,17,NORMAL,4,G,11931,8,G,11931,R,R,R,G,R,R,R,G,
2025-08-12T16:03:19Z,17,NORMAL,4,G,12974,8,G,12974,R,R,R,G,R,R,R,G,
2025-08-12T16:03:20Z,17,NORMAL,4,G,13981,8,G,13981,R,R,R,G,R,R,R,G,
2025-08-12T16:03:21Z,17,NORMAL,4,G,14970,8,G,14970,R,R,R,G,R,R,R,G,
2025-08-12T16:03:22Z,17,NORMAL,4,G,15946,8,G,15946,R,R,R,G,R,R,R,G,
2025-08-12T16:03:23Z,17,NORMAL,4,G,16904,8,G,16904,R,R,R,G,R,R,R,G,
2025-08-12T16:03:24Z,17,NORMAL,4,G,17872,8,G,17872,R,R,R,G,R,R,R,G,
2025-08-12T16:03:25Z,17,NORMAL,4,G,18822,8,G,18822,R,R,R,G,R,R,R,G,
2025-08-12T16:03:26Z,17,NORMAL,4,G,19860,8,G,19860,R,R,R,G,R,R,R,G,
2025-08-12T16:03:27Z,17,NORMAL,4,Y,0,8,Y,0,R,R,R,Y,R,R,R,Y,
2025-08-12T16:03:28Z,17,NORMAL,4,Y,975,8,Y,975,R,R,R,Y,R,R,R,Y,
2025-08-12T16:03:29Z,17,NORMAL,4,Y,1932,8,Y,1932,R,R,R,Y,R,R,R,Y,
2025-08-12T16:03:30Z,17,NORMAL,4,Y,2977,8,Y,2977,R,R,R,Y,R,R,R,Y,
2025-08-12T16:03:31Z,17,NORMAL,4,AR,0,8,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:03:32Z,17,NORMAL,2,G,0,6,G,0,R,G,R,R,R,G,R,R,
2025-08-12T16:03:33Z,17,NORMAL,2,G,1019,6,G,1019,R,G,R,R,R,G,R,R,
2025-08-12T16:03:34Z,17,NORMAL,2,G,2025,6,G,2025,R,G,R,R,R,G,R,R,
2025-08-12T16:03:35Z,17,NORMAL,2,G,3013,6,G,3013,R,G,R,R,R,G,R,R,
2025-08-12T16:03:36Z,17,NORMAL,2,G,3965,6,G,3965,R,G,R,R,R,G,R,R,
2025-08-12T16:03:37Z,17,NORMAL,2,G,5000,6,G,5000,R,G,R,R,R,G,R,R,
2025-08-12T16:03:38Z,17,NORMAL,2,G,6022,6,G,6022,R,G,R,R,R,G,R,R,
2025-08-12T16:03:39Z,17,NORMAL,2,G,7026,6,G,7026,R,G,R,R,R,G,R,R,
2025-08-12T16:03:40Z,17,NORMAL,2,G,8040,6,G,8040,R,G,R,R,R,G,R,R,
2025-08-12T16:03:41Z,17,NORMAL,2,G,9036,6,G,9036,R,G,R,R,R,G,R,R,
2025-08-12T16:03:42Z,17,NORMAL,2,G,10019,6,G,10019,R,G,R,R,R,G,R,R,
2025-08-12T16:03:43Z,17,NORMAL,2,G,10984,6,G,10984,R,G,R,R,R,G,R,R,
2025-08-12T16:03:44Z,17,NORMAL,2,G,12023,6,G,12023,R,G,R,R,R,G,R,R,
2025-08-12T16:03:45Z,17,NORMAL,2,G,13010,6,G,13010,R,G,R,R,R,G,R,R,
2025-08-12T16:03:46Z,17,NORMAL,2,G,14018,6,G,14018,R,G,R,R,R,G,R,R,
2025-08-12T16:03:47Z,17,NORMAL,2,G,14974,6,G,14974,R,G,R,R,R,G,R,R,
2025-08-12T16:03:48Z,17,NORMAL,2,G,15974,6,G,15974,R,G,R,R,R,G,R,R,
2025-08-12T16:03:49Z,17,NORMAL,2,G,17023,6,G,17023,R,G,R,R,R,G,R,R,
2025-08-12T16:03:50Z,17,NORMAL,2,G,17992,6,G,17992,R,G,R,R,R,G,R,R,
2025-08-12T16:03:51Z,17,NORMAL,2,G,19010,6,G,19010,R,G,R,R,R,G,R,R,
2025-08-12T16:03:52Z,17,NORMAL,2,Y,0,6,Y,0,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:53Z,17,NORMAL,2,Y,964,6,Y,964,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:54Z,17,NORMAL,2,Y,1949,6,Y,1949,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:55Z,17,NORMAL,2,Y,2983,6,Y,2983,R,Y,R,R,R,Y,R,R,
2025-08-12T16:03:56Z,17,NORMAL,2,AR,0,6,AR,0,R,R,R,R,R,R,R,R,
2025-08-12T16:03:57Z,17,NORMAL,4,G,0,8,G,0,R,R,R,G,R,R,R,G,
2025-08-12T16:03:58Z,17,NORMAL,4,G,1047,8,G,1047,R,R,R,G,R,R,R,G,
2025-08-12T16:03:59Z,17,NORMAL,4,G,2042,8,G,2042,R,R,R,G,R,R,R,G,
2025-08-12T16:04:00Z,17,NORMAL,4,G,3026,8,G,3026,R,R,R,G,R,R,R,G,
2025-08-12T16:04:01Z,17,NORMAL,4,G,4059,8,G,4059,R,R,R,G,R,R,R,G,
2025-08-12T16:04:02Z,17,NORMAL,4,G,5012,8,G,5012,R,R,R,G,R,R,R,G,
2025-08-12T16:04:03Z,17,NORMAL,4,G,6014,8,G,6014,R,R,R,G,R,R,R,G,
2025-08-12T16:04:04Z,17,NORMAL,4,G,7060,8,G,7060,R,R,R,G,R,R,R,G,
2025-08-12T16:04:05Z,17,NORMAL,4,G,8088,8,G,8088,R,R,R,G,R,R,R,G,
2025-08-12T16:04:06Z,17,NORMAL,4,G,9103,8,G,9103,R,R,R,G,R,R,R,G,
2025-08-12T16:04:07Z,17,NORMAL,4,G,10066,8,G,10066,R,R,R,G,R,R,R,G,
2025-08-12T16:04:08Z,17,NORMAL,4,G,11027,8,G,11027,R,R,R,G,R,R,R,G,
2025-08-12T16:04:09Z,17,NORMAL,4,G,12037,8,G,12037,R,R,R,G,R,R,R,G,
2025-08-12T16:04:10Z,17,NORMAL,4,G,13068,8,G,13068,R,R,R,G,R,R,R,G,
2025-08-12T16:04:11Z,17,NORMAL,4,G,14047,8,G,14047,R,R,R,G,R,R,R,G,
2025-08-12T16:04:12Z,17,NORMAL,4,G,15070,8,G,15070,R,R,R,G,R,R,R,G,
2025-08-12T16:04:13Z,17,NORMAL,4,G,16041,8,G,16041,R,R,R,G,R,R,R,G,
